ingredient,target
Coptidis_rhizoma_ing_61,TAR_267
Coptidis_rhizoma_ing_61,TAR_249
Coptidis_rhizoma_ing_81,TAR_141
Coptidis_rhizoma_ing_81,TAR_226
Coptidis_rhizoma_ing_81,TAR_40
Coptidis_rhizoma_ing_81,TAR_366
Coptidis_rhizoma_ing_81,TAR_147
Coptidis_rhizoma_ing_81,TAR_121
Coptidis_rhizoma_ing_35,TAR_164
Coptidis_rhizoma_ing_35,TAR_458
Coptidis_rhizoma_ing_35,TAR_277
Coptidis_rhizoma_ing_35,TAR_42
Coptidis_rhizoma_ing_35,TAR_71
Coptidis_rhizoma_ing_35,TAR_78
Coptidis_rhizoma_ing_35,TAR_119
Coptidis_rhizoma_ing_35,TAR_197
Coptidis_rhizoma_ing_89,TAR_362
Coptidis_rhizoma_ing_89,TAR_110
Coptidis_rhizoma_ing_89,TAR_33
Coptidis_rhizoma_ing_89,TAR_213
Coptidis_rhizoma_ing_89,TAR_209
Coptidis_rhizoma_ing_43,TAR_239
Coptidis_rhizoma_ing_43,TAR_213
Coptidis_rhizoma_ing_43,TAR_32
Coptidis_rhizoma_ing_43,TAR_106
Coptidis_rhizoma_ing_43,TAR_427
Coptidis_rhizoma_ing_43,TAR_216
Coptidis_rhizoma_ing_43,TAR_200
Coptidis_rhizoma_ing_43,TAR_464
Coptidis_rhizoma_ing_43,TAR_395
Coptidis_rhizoma_ing_43,TAR_300
Coptidis_rhizoma_ing_43,TAR_485
Coptidis_rhizoma_ing_90,TAR_439
Coptidis_rhizoma_ing_90,TAR_451
Coptidis_rhizoma_ing_90,TAR_392
Coptidis_rhizoma_ing_74,TAR_245
Coptidis_rhizoma_ing_74,TAR_4
Coptidis_rhizoma_ing_74,TAR_483
Coptidis_rhizoma_ing_74,TAR_181
Coptidis_rhizoma_ing_74,TAR_153
Coptidis_rhizoma_ing_74,TAR_386
Coptidis_rhizoma_ing_74,TAR_200
Coptidis_rhizoma_ing_74,TAR_437
Coptidis_rhizoma_ing_74,TAR_457
Coptidis_rhizoma_ing_54,TAR_383
Coptidis_rhizoma_ing_54,TAR_377
Coptidis_rhizoma_ing_54,TAR_280
Coptidis_rhizoma_ing_54,TAR_410
Coptidis_rhizoma_ing_54,TAR_309
Coptidis_rhizoma_ing_54,TAR_460
Coptidis_rhizoma_ing_54,TAR_113
Coptidis_rhizoma_ing_54,TAR_250
Coptidis_rhizoma_ing_54,TAR_113
Coptidis_rhizoma_ing_54,TAR_140
Coptidis_rhizoma_ing_54,TAR_224
Coptidis_rhizoma_ing_63,TAR_200
Coptidis_rhizoma_ing_63,TAR_173
Coptidis_rhizoma_ing_63,TAR_343
Coptidis_rhizoma_ing_87,TAR_371
Coptidis_rhizoma_ing_87,TAR_85
Coptidis_rhizoma_ing_87,TAR_431
Coptidis_rhizoma_ing_87,TAR_240
Coptidis_rhizoma_ing_87,TAR_471
Coptidis_rhizoma_ing_87,TAR_66
Coptidis_rhizoma_ing_87,TAR_319
Coptidis_rhizoma_ing_87,TAR_274
Coptidis_rhizoma_ing_87,TAR_14
Polygalae_radix_ing_76,TAR_340
Polygalae_radix_ing_76,TAR_14
Polygalae_radix_ing_76,TAR_43
Polygalae_radix_ing_76,TAR_330
Polygalae_radix_ing_76,TAR_220
Polygalae_radix_ing_76,TAR_70
Polygalae_radix_ing_76,TAR_444
Polygalae_radix_ing_76,TAR_237
Polygalae_radix_ing_76,TAR_94
Polygalae_radix_ing_76,TAR_26
Polygalae_radix_ing_76,TAR_134
Polygalae_radix_ing_76,TAR_195
Polygalae_radix_ing_42,TAR_233
Polygalae_radix_ing_42,TAR_168
Polygalae_radix_ing_42,TAR_173
Polygalae_radix_ing_42,TAR_390
Polygalae_radix_ing_42,TAR_451
Polygalae_radix_ing_42,TAR_195
Polygalae_radix_ing_36,TAR_130
Polygalae_radix_ing_36,TAR_428
Polygalae_radix_ing_36,TAR_42
Polygalae_radix_ing_36,TAR_241
Polygalae_radix_ing_36,TAR_10
Polygalae_radix_ing_36,TAR_384
Polygalae_radix_ing_36,TAR_277
Polygalae_radix_ing_36,TAR_27
Polygalae_radix_ing_36,TAR_488
Polygalae_radix_ing_45,TAR_333
Polygalae_radix_ing_45,TAR_36
Polygalae_radix_ing_45,TAR_400
Polygalae_radix_ing_45,TAR_491
Polygalae_radix_ing_45,TAR_334
Polygalae_radix_ing_45,TAR_21
Polygalae_radix_ing_97,TAR_487
Polygalae_radix_ing_97,TAR_127
Polygalae_radix_ing_97,TAR_103
Polygalae_radix_ing_3,TAR_79
Polygalae_radix_ing_3,TAR_123
Polygalae_radix_ing_3,TAR_65
Polygalae_radix_ing_3,TAR_243
Polygalae_radix_ing_3,TAR_343
Polygalae_radix_ing_3,TAR_59
Polygalae_radix_ing_3,TAR_289
Polygalae_radix_ing_3,TAR_486
Polygalae_radix_ing_3,TAR_112
Polygalae_radix_ing_3,TAR_239
Polygalae_radix_ing_3,TAR_359
Polygalae_radix_ing_3,TAR_132
Polygalae_radix_ing_99,TAR_86
Polygalae_radix_ing_99,TAR_311
Polygalae_radix_ing_99,TAR_311
Polygalae_radix_ing_99,TAR_494
Polygalae_radix_ing_99,TAR_383
Polygalae_radix_ing_99,TAR_368
Polygalae_radix_ing_99,TAR_59
Polygalae_radix_ing_99,TAR_399
Polygalae_radix_ing_21,TAR_56
Polygalae_radix_ing_21,TAR_297
Polygalae_radix_ing_21,TAR_14
Polygalae_radix_ing_21,TAR_476
Polygalae_radix_ing_21,TAR_160
Polygalae_radix_ing_21,TAR_295
Polygalae_radix_ing_21,TAR_347
Polygalae_radix_ing_49,TAR_483
Polygalae_radix_ing_49,TAR_367
Polygalae_radix_ing_49,TAR_102
Polygalae_radix_ing_49,TAR_39
Polygalae_radix_ing_49,TAR_304
Polygalae_radix_ing_49,TAR_354
Polygalae_radix_ing_49,TAR_426
Polygalae_radix_ing_49,TAR_322
Polygalae_radix_ing_49,TAR_125
Polygalae_radix_ing_14,TAR_436
Polygalae_radix_ing_14,TAR_351
Polygalae_radix_ing_14,TAR_308
Polygalae_radix_ing_14,TAR_413
Polygalae_radix_ing_14,TAR_62
Polygalae_radix_ing_14,TAR_408
Polygalae_radix_ing_14,TAR_290
Polygalae_radix_ing_6,TAR_273
Polygalae_radix_ing_6,TAR_220
Polygalae_radix_ing_6,TAR_339
Polygalae_radix_ing_6,TAR_190
Polygalae_radix_ing_6,TAR_36
Polygalae_radix_ing_6,TAR_260
Polygalae_radix_ing_6,TAR_332
Polygalae_radix_ing_6,TAR_175
Ziziphi_spinosae_semen_ing_54,TAR_55
Ziziphi_spinosae_semen_ing_54,TAR_222
Ziziphi_spinosae_semen_ing_54,TAR_492
Ziziphi_spinosae_semen_ing_54,TAR_186
Ziziphi_spinosae_semen_ing_54,TAR_326
Ziziphi_spinosae_semen_ing_54,TAR_457
Ziziphi_spinosae_semen_ing_54,TAR_425
Ziziphi_spinosae_semen_ing_54,TAR_236
Ziziphi_spinosae_semen_ing_54,TAR_363
Ziziphi_spinosae_semen_ing_54,TAR_79
Ziziphi_spinosae_semen_ing_56,TAR_376
Ziziphi_spinosae_semen_ing_56,TAR_268
Ziziphi_spinosae_semen_ing_56,TAR_495
Ziziphi_spinosae_semen_ing_56,TAR_334
Ziziphi_spinosae_semen_ing_56,TAR_139
Ziziphi_spinosae_semen_ing_79,TAR_397
Ziziphi_spinosae_semen_ing_79,TAR_248
Ziziphi_spinosae_semen_ing_79,TAR_239
Ziziphi_spinosae_semen_ing_79,TAR_224
Ziziphi_spinosae_semen_ing_79,TAR_423
Ziziphi_spinosae_semen_ing_79,TAR_375
Ziziphi_spinosae_semen_ing_79,TAR_304
Ziziphi_spinosae_semen_ing_79,TAR_138
Ziziphi_spinosae_semen_ing_79,TAR_166
Ziziphi_spinosae_semen_ing_79,TAR_437
Ziziphi_spinosae_semen_ing_79,TAR_126
Ziziphi_spinosae_semen_ing_12,TAR_452
Ziziphi_spinosae_semen_ing_12,TAR_231
Ziziphi_spinosae_semen_ing_12,TAR_125
Ziziphi_spinosae_semen_ing_12,TAR_385
Ziziphi_spinosae_semen_ing_12,TAR_238
Ziziphi_spinosae_semen_ing_12,TAR_292
Ziziphi_spinosae_semen_ing_12,TAR_313
Ziziphi_spinosae_semen_ing_86,TAR_173
Ziziphi_spinosae_semen_ing_86,TAR_15
Ziziphi_spinosae_semen_ing_86,TAR_254
Ziziphi_spinosae_semen_ing_86,TAR_436
Ziziphi_spinosae_semen_ing_86,TAR_167
Ziziphi_spinosae_semen_ing_86,TAR_94
Ziziphi_spinosae_semen_ing_86,TAR_250
Ziziphi_spinosae_semen_ing_86,TAR_109
Ziziphi_spinosae_semen_ing_86,TAR_182
Gastrodiae_rhizoma_ing_44,TAR_451
Gastrodiae_rhizoma_ing_44,TAR_306
Gastrodiae_rhizoma_ing_44,TAR_360
Gastrodiae_rhizoma_ing_44,TAR_451
Gastrodiae_rhizoma_ing_44,TAR_142
Gastrodiae_rhizoma_ing_44,TAR_285
Gastrodiae_rhizoma_ing_44,TAR_6
Gastrodiae_rhizoma_ing_67,TAR_44
Gastrodiae_rhizoma_ing_67,TAR_124
Gastrodiae_rhizoma_ing_67,TAR_369
Gastrodiae_rhizoma_ing_67,TAR_209
Gastrodiae_rhizoma_ing_67,TAR_251
Gastrodiae_rhizoma_ing_67,TAR_285
Gastrodiae_rhizoma_ing_98,TAR_354
Gastrodiae_rhizoma_ing_98,TAR_244
Gastrodiae_rhizoma_ing_98,TAR_331
Gastrodiae_rhizoma_ing_98,TAR_365
Gastrodiae_rhizoma_ing_98,TAR_252
Gastrodiae_rhizoma_ing_98,TAR_230
Gastrodiae_rhizoma_ing_3,TAR_151
Gastrodiae_rhizoma_ing_3,TAR_114
Gastrodiae_rhizoma_ing_3,TAR_208
Gastrodiae_rhizoma_ing_3,TAR_355
Gastrodiae_rhizoma_ing_32,TAR_340
Gastrodiae_rhizoma_ing_32,TAR_298
Gastrodiae_rhizoma_ing_32,TAR_189
Gastrodiae_rhizoma_ing_32,TAR_243
Gastrodiae_rhizoma_ing_32,TAR_284
Gastrodiae_rhizoma_ing_32,TAR_272
Gastrodiae_rhizoma_ing_32,TAR_177
Gastrodiae_rhizoma_ing_55,TAR_170
Gastrodiae_rhizoma_ing_55,TAR_181
Gastrodiae_rhizoma_ing_55,TAR_360
Gastrodiae_rhizoma_ing_55,TAR_233
Gastrodiae_rhizoma_ing_55,TAR_139
Gastrodiae_rhizoma_ing_55,TAR_157
Gastrodiae_rhizoma_ing_55,TAR_129
Gastrodiae_rhizoma_ing_55,TAR_119
Gastrodiae_rhizoma_ing_55,TAR_62
Gastrodiae_rhizoma_ing_55,TAR_370
Gastrodiae_rhizoma_ing_55,TAR_99
Gastrodiae_rhizoma_ing_41,TAR_381
Gastrodiae_rhizoma_ing_41,TAR_275
Gastrodiae_rhizoma_ing_41,TAR_487
Gastrodiae_rhizoma_ing_41,TAR_391
Gastrodiae_rhizoma_ing_89,TAR_99
Gastrodiae_rhizoma_ing_89,TAR_111
Gastrodiae_rhizoma_ing_89,TAR_379
Gastrodiae_rhizoma_ing_89,TAR_248
Gastrodiae_rhizoma_ing_89,TAR_142
Gastrodiae_rhizoma_ing_93,TAR_390
Gastrodiae_rhizoma_ing_93,TAR_269
Gastrodiae_rhizoma_ing_93,TAR_306
Gastrodiae_rhizoma_ing_93,TAR_145
Gastrodiae_rhizoma_ing_93,TAR_52
Gastrodiae_rhizoma_ing_93,TAR_427
Gastrodiae_rhizoma_ing_93,TAR_100
Gastrodiae_rhizoma_ing_93,TAR_152
Gastrodiae_rhizoma_ing_93,TAR_117
Gastrodiae_rhizoma_ing_93,TAR_185
Gastrodiae_rhizoma_ing_93,TAR_92
Gastrodiae_rhizoma_ing_93,TAR_155
Rhodiolae_roseae_radix_ing_91,TAR_65
Rhodiolae_roseae_radix_ing_91,TAR_141
Rhodiolae_roseae_radix_ing_91,TAR_24
Rhodiolae_roseae_radix_ing_91,TAR_499
Rhodiolae_roseae_radix_ing_91,TAR_28
Rhodiolae_roseae_radix_ing_91,TAR_284
Rhodiolae_roseae_radix_ing_91,TAR_150
Rhodiolae_roseae_radix_ing_91,TAR_358
Rhodiolae_roseae_radix_ing_91,TAR_484
Rhodiolae_roseae_radix_ing_91,TAR_65
Rhodiolae_roseae_radix_ing_91,TAR_327
Rhodiolae_roseae_radix_ing_97,TAR_53
Rhodiolae_roseae_radix_ing_97,TAR_447
Rhodiolae_roseae_radix_ing_97,TAR_7
Rhodiolae_roseae_radix_ing_97,TAR_294
Rhodiolae_roseae_radix_ing_97,TAR_146
Rhodiolae_roseae_radix_ing_97,TAR_241
Rhodiolae_roseae_radix_ing_97,TAR_246
Rhodiolae_roseae_radix_ing_97,TAR_226
Rhodiolae_roseae_radix_ing_97,TAR_175
Rhodiolae_roseae_radix_ing_97,TAR_95
Rhodiolae_roseae_radix_ing_7,TAR_482
Rhodiolae_roseae_radix_ing_7,TAR_442
Rhodiolae_roseae_radix_ing_7,TAR_245
Rhodiolae_roseae_radix_ing_7,TAR_59
Rhodiolae_roseae_radix_ing_7,TAR_421
Rhodiolae_roseae_radix_ing_7,TAR_34
Rhodiolae_roseae_radix_ing_7,TAR_206
Rhodiolae_roseae_radix_ing_63,TAR_296
Rhodiolae_roseae_radix_ing_63,TAR_323
Rhodiolae_roseae_radix_ing_63,TAR_352
Rhodiolae_roseae_radix_ing_63,TAR_28
Rhodiolae_roseae_radix_ing_20,TAR_416
Rhodiolae_roseae_radix_ing_20,TAR_289
Rhodiolae_roseae_radix_ing_20,TAR_486
Rhodiolae_roseae_radix_ing_20,TAR_156
Rhodiolae_roseae_radix_ing_20,TAR_44
Hyperici_perforati_herba_ing_16,TAR_392
Hyperici_perforati_herba_ing_16,TAR_214
Hyperici_perforati_herba_ing_16,TAR_311
Hyperici_perforati_herba_ing_16,TAR_306
Hyperici_perforati_herba_ing_16,TAR_405
Hyperici_perforati_herba_ing_16,TAR_317
Hyperici_perforati_herba_ing_16,TAR_116
Hyperici_perforati_herba_ing_16,TAR_398
Hyperici_perforati_herba_ing_16,TAR_268
Hyperici_perforati_herba_ing_16,TAR_195
Hyperici_perforati_herba_ing_16,TAR_231
Hyperici_perforati_herba_ing_57,TAR_441
Hyperici_perforati_herba_ing_57,TAR_302
Hyperici_perforati_herba_ing_57,TAR_220
Hyperici_perforati_herba_ing_57,TAR_157
Hyperici_perforati_herba_ing_57,TAR_292
Hyperici_perforati_herba_ing_57,TAR_318
Hyperici_perforati_herba_ing_57,TAR_31
Hyperici_perforati_herba_ing_79,TAR_486
Hyperici_perforati_herba_ing_79,TAR_391
Hyperici_perforati_herba_ing_79,TAR_107
Hyperici_perforati_herba_ing_79,TAR_321
Hyperici_perforati_herba_ing_28,TAR_339
Hyperici_perforati_herba_ing_28,TAR_42
Hyperici_perforati_herba_ing_28,TAR_81
Hyperici_perforati_herba_ing_28,TAR_123
Hyperici_perforati_herba_ing_28,TAR_89
Hyperici_perforati_herba_ing_28,TAR_283
Hyperici_perforati_herba_ing_28,TAR_39
Hyperici_perforati_herba_ing_21,TAR_210
Hyperici_perforati_herba_ing_21,TAR_231
Hyperici_perforati_herba_ing_21,TAR_353
Hyperici_perforati_herba_ing_77,TAR_150
Hyperici_perforati_herba_ing_77,TAR_17
Hyperici_perforati_herba_ing_77,TAR_119
Hyperici_perforati_herba_ing_77,TAR_148
Hyperici_perforati_herba_ing_77,TAR_362
Hyperici_perforati_herba_ing_77,TAR_145
Hyperici_perforati_herba_ing_77,TAR_360
Hyperici_perforati_herba_ing_77,TAR_441
Hyperici_perforati_herba_ing_77,TAR_233
Hyperici_perforati_herba_ing_77,TAR_37
Hyperici_perforati_herba_ing_88,TAR_474
Hyperici_perforati_herba_ing_88,TAR_136
Hyperici_perforati_herba_ing_88,TAR_404
Hyperici_perforati_herba_ing_88,TAR_406
Hyperici_perforati_herba_ing_88,TAR_321
Hyperici_perforati_herba_ing_88,TAR_302
Hyperici_perforati_herba_ing_85,TAR_218
Hyperici_perforati_herba_ing_85,TAR_59
Hyperici_perforati_herba_ing_85,TAR_279
Hyperici_perforati_herba_ing_85,TAR_116
Hyperici_perforati_herba_ing_85,TAR_332
Hyperici_perforati_herba_ing_85,TAR_77
Albiziae_flos_ing_19,TAR_31
Albiziae_flos_ing_19,TAR_85
Albiziae_flos_ing_19,TAR_406
Albiziae_flos_ing_19,TAR_158
Albiziae_flos_ing_77,TAR_472
Albiziae_flos_ing_77,TAR_148
Albiziae_flos_ing_77,TAR_225
Albiziae_flos_ing_77,TAR_64
Albiziae_flos_ing_77,TAR_240
Albiziae_flos_ing_77,TAR_353
Albiziae_flos_ing_77,TAR_156
Albiziae_flos_ing_77,TAR_359
Albiziae_flos_ing_77,TAR_207
Albiziae_flos_ing_77,TAR_483
Albiziae_flos_ing_77,TAR_140
Albiziae_flos_ing_77,TAR_257
Albiziae_flos_ing_70,TAR_225
Albiziae_flos_ing_70,TAR_42
Albiziae_flos_ing_70,TAR_307
Albiziae_flos_ing_70,TAR_21
Albiziae_flos_ing_70,TAR_456
Albiziae_flos_ing_70,TAR_222
Albiziae_flos_ing_70,TAR_377
Albiziae_flos_ing_70,TAR_166
Albiziae_flos_ing_70,TAR_310
Albiziae_flos_ing_70,TAR_129
Albiziae_flos_ing_4,TAR_118
Albiziae_flos_ing_4,TAR_493
Albiziae_flos_ing_4,TAR_346
Albiziae_flos_ing_4,TAR_429
Albiziae_flos_ing_74,TAR_487
Albiziae_flos_ing_74,TAR_11
Albiziae_flos_ing_74,TAR_392
Albiziae_flos_ing_74,TAR_345
Albiziae_flos_ing_74,TAR_421
Albiziae_flos_ing_74,TAR_138
Albiziae_flos_ing_74,TAR_296
Albiziae_flos_ing_74,TAR_21
Albiziae_flos_ing_74,TAR_391
Albiziae_flos_ing_74,TAR_388
Albiziae_flos_ing_74,TAR_90
Albiziae_flos_ing_74,TAR_241
Albiziae_flos_ing_67,TAR_470
Albiziae_flos_ing_67,TAR_143
Albiziae_flos_ing_67,TAR_93
Albiziae_flos_ing_67,TAR_300
Albiziae_flos_ing_67,TAR_224
Albiziae_flos_ing_67,TAR_326
Albiziae_flos_ing_67,TAR_417
Albiziae_flos_ing_67,TAR_252
Albiziae_flos_ing_67,TAR_497
Albiziae_flos_ing_67,TAR_47
Albiziae_flos_ing_61,TAR_210
Albiziae_flos_ing_61,TAR_171
Albiziae_flos_ing_61,TAR_165
Albiziae_flos_ing_61,TAR_344
Albiziae_flos_ing_61,TAR_54
Albiziae_flos_ing_61,TAR_440
Albiziae_flos_ing_61,TAR_83
Albiziae_flos_ing_61,TAR_169
Albiziae_flos_ing_53,TAR_148
Albiziae_flos_ing_53,TAR_340
Albiziae_flos_ing_53,TAR_484
Albiziae_flos_ing_53,TAR_206
Albiziae_flos_ing_53,TAR_417
Albiziae_flos_ing_53,TAR_390
Albiziae_flos_ing_53,TAR_282
Albiziae_flos_ing_53,TAR_19
Albiziae_flos_ing_53,TAR_233
Albiziae_flos_ing_53,TAR_46
Albiziae_flos_ing_41,TAR_166
Albiziae_flos_ing_41,TAR_60
Albiziae_flos_ing_41,TAR_497
Albiziae_flos_ing_41,TAR_396
Albiziae_flos_ing_41,TAR_207
Albiziae_flos_ing_41,TAR_443
Albiziae_flos_ing_41,TAR_264
Atractylodis_rhizoma_ing_85,TAR_237
Atractylodis_rhizoma_ing_85,TAR_212
Atractylodis_rhizoma_ing_85,TAR_28
Atractylodis_rhizoma_ing_85,TAR_97
Atractylodis_rhizoma_ing_85,TAR_266
Atractylodis_rhizoma_ing_85,TAR_186
Atractylodis_rhizoma_ing_85,TAR_319
Atractylodis_rhizoma_ing_85,TAR_388
Atractylodis_rhizoma_ing_85,TAR_256
Atractylodis_rhizoma_ing_85,TAR_321
Atractylodis_rhizoma_ing_85,TAR_227
Atractylodis_rhizoma_ing_98,TAR_105
Atractylodis_rhizoma_ing_98,TAR_137
Atractylodis_rhizoma_ing_98,TAR_282
Atractylodis_rhizoma_ing_17,TAR_225
Atractylodis_rhizoma_ing_17,TAR_451
Atractylodis_rhizoma_ing_17,TAR_358
Atractylodis_rhizoma_ing_17,TAR_249
Atractylodis_rhizoma_ing_17,TAR_63
Atractylodis_rhizoma_ing_17,TAR_15
Atractylodis_rhizoma_ing_17,TAR_499
Atractylodis_rhizoma_ing_81,TAR_410
Atractylodis_rhizoma_ing_81,TAR_123
Atractylodis_rhizoma_ing_81,TAR_364
Atractylodis_rhizoma_ing_81,TAR_82
Atractylodis_rhizoma_ing_81,TAR_160
Atractylodis_rhizoma_ing_81,TAR_283
Atractylodis_rhizoma_ing_81,TAR_8
Atractylodis_rhizoma_ing_81,TAR_283
Atractylodis_rhizoma_ing_81,TAR_209
Atractylodis_rhizoma_ing_81,TAR_48
Atractylodis_rhizoma_ing_81,TAR_116
Atractylodis_rhizoma_ing_81,TAR_431
Atractylodis_rhizoma_ing_15,TAR_485
Atractylodis_rhizoma_ing_15,TAR_61
Atractylodis_rhizoma_ing_15,TAR_332
Atractylodis_rhizoma_ing_15,TAR_427
Atractylodis_rhizoma_ing_15,TAR_79
Atractylodis_rhizoma_ing_15,TAR_256
Atractylodis_rhizoma_ing_15,TAR_478
Atractylodis_rhizoma_ing_15,TAR_367
Atractylodis_rhizoma_ing_15,TAR_150
Atractylodis_rhizoma_ing_15,TAR_261
Salviae_miltiorrhizae_radix_ing_54,TAR_242
Salviae_miltiorrhizae_radix_ing_54,TAR_125
Salviae_miltiorrhizae_radix_ing_54,TAR_234
Salviae_miltiorrhizae_radix_ing_54,TAR_283
Salviae_miltiorrhizae_radix_ing_54,TAR_75
Salviae_miltiorrhizae_radix_ing_54,TAR_197
Salviae_miltiorrhizae_radix_ing_54,TAR_98
Salviae_miltiorrhizae_radix_ing_54,TAR_472
Salviae_miltiorrhizae_radix_ing_54,TAR_307
Salviae_miltiorrhizae_radix_ing_54,TAR_261
Salviae_miltiorrhizae_radix_ing_96,TAR_443
Salviae_miltiorrhizae_radix_ing_96,TAR_36
Salviae_miltiorrhizae_radix_ing_96,TAR_142
Salviae_miltiorrhizae_radix_ing_96,TAR_396
Salviae_miltiorrhizae_radix_ing_96,TAR_405
Salviae_miltiorrhizae_radix_ing_54,TAR_479
Salviae_miltiorrhizae_radix_ing_54,TAR_404
Salviae_miltiorrhizae_radix_ing_54,TAR_260
Salviae_miltiorrhizae_radix_ing_54,TAR_137
Salviae_miltiorrhizae_radix_ing_54,TAR_421
Salviae_miltiorrhizae_radix_ing_54,TAR_2
Salviae_miltiorrhizae_radix_ing_54,TAR_145
Salviae_miltiorrhizae_radix_ing_54,TAR_372
Salviae_miltiorrhizae_radix_ing_39,TAR_297
Salviae_miltiorrhizae_radix_ing_39,TAR_338
Salviae_miltiorrhizae_radix_ing_39,TAR_251
Salviae_miltiorrhizae_radix_ing_39,TAR_444
Salviae_miltiorrhizae_radix_ing_39,TAR_77
Salviae_miltiorrhizae_radix_ing_39,TAR_229
Salviae_miltiorrhizae_radix_ing_39,TAR_276
Salviae_miltiorrhizae_radix_ing_39,TAR_248
Salviae_miltiorrhizae_radix_ing_39,TAR_177
Salviae_miltiorrhizae_radix_ing_39,TAR_171
Salviae_miltiorrhizae_radix_ing_39,TAR_283
Salviae_miltiorrhizae_radix_ing_39,TAR_391
Salviae_miltiorrhizae_radix_ing_70,TAR_234
Salviae_miltiorrhizae_radix_ing_70,TAR_478
Salviae_miltiorrhizae_radix_ing_70,TAR_165
Salviae_miltiorrhizae_radix_ing_70,TAR_446
Salviae_miltiorrhizae_radix_ing_70,TAR_97
Salviae_miltiorrhizae_radix_ing_70,TAR_358
Salviae_miltiorrhizae_radix_ing_70,TAR_123
Salviae_miltiorrhizae_radix_ing_70,TAR_293
Salviae_miltiorrhizae_radix_ing_70,TAR_197
Salviae_miltiorrhizae_radix_ing_30,TAR_23
Salviae_miltiorrhizae_radix_ing_30,TAR_163
Salviae_miltiorrhizae_radix_ing_30,TAR_382
Salviae_miltiorrhizae_radix_ing_30,TAR_243
Salviae_miltiorrhizae_radix_ing_30,TAR_362
Salviae_miltiorrhizae_radix_ing_30,TAR_468
Salviae_miltiorrhizae_radix_ing_30,TAR_416
Salviae_miltiorrhizae_radix_ing_30,TAR_196
Salviae_miltiorrhizae_radix_ing_30,TAR_198
Salviae_miltiorrhizae_radix_ing_85,TAR_254
Salviae_miltiorrhizae_radix_ing_85,TAR_494
Salviae_miltiorrhizae_radix_ing_85,TAR_19
Salviae_miltiorrhizae_radix_ing_85,TAR_65
Salviae_miltiorrhizae_radix_ing_85,TAR_258
Salviae_miltiorrhizae_radix_ing_76,TAR_446
Salviae_miltiorrhizae_radix_ing_76,TAR_52
Salviae_miltiorrhizae_radix_ing_76,TAR_448
Salviae_miltiorrhizae_radix_ing_76,TAR_433
Salviae_miltiorrhizae_radix_ing_76,TAR_226
Salviae_miltiorrhizae_radix_ing_76,TAR_52
Salviae_miltiorrhizae_radix_ing_76,TAR_270
Salviae_miltiorrhizae_radix_ing_76,TAR_467
Salviae_miltiorrhizae_radix_ing_59,TAR_370
Salviae_miltiorrhizae_radix_ing_59,TAR_74
Salviae_miltiorrhizae_radix_ing_59,TAR_210
Ginseng_radix_ing_20,TAR_241
Ginseng_radix_ing_20,TAR_401
Ginseng_radix_ing_20,TAR_497
Ginseng_radix_ing_20,TAR_136
Ginseng_radix_ing_44,TAR_355
Ginseng_radix_ing_44,TAR_204
Ginseng_radix_ing_44,TAR_333
Ginseng_radix_ing_44,TAR_42
Ginseng_radix_ing_44,TAR_437
Ginseng_radix_ing_44,TAR_169
Ginseng_radix_ing_44,TAR_437
Ginseng_radix_ing_44,TAR_346
Ginseng_radix_ing_44,TAR_440
Ginseng_radix_ing_44,TAR_274
Ginseng_radix_ing_44,TAR_195
Ginseng_radix_ing_44,TAR_489
Ginseng_radix_ing_41,TAR_447
Ginseng_radix_ing_41,TAR_278
Ginseng_radix_ing_41,TAR_19
Ginseng_radix_ing_41,TAR_317
Ginseng_radix_ing_41,TAR_36
Ginseng_radix_ing_41,TAR_121
Ginseng_radix_ing_41,TAR_324
Ginseng_radix_ing_41,TAR_351
Ginseng_radix_ing_41,TAR_472
Ginseng_radix_ing_41,TAR_148
Ginseng_radix_ing_30,TAR_223
Ginseng_radix_ing_30,TAR_51
Ginseng_radix_ing_30,TAR_390
Ginseng_radix_ing_30,TAR_325
Ginseng_radix_ing_91,TAR_228
Ginseng_radix_ing_91,TAR_86
Ginseng_radix_ing_91,TAR_356
Ginseng_radix_ing_91,TAR_154
Ginseng_radix_ing_4,TAR_167
Ginseng_radix_ing_4,TAR_408
Ginseng_radix_ing_4,TAR_29
Ginseng_radix_ing_38,TAR_192
Ginseng_radix_ing_38,TAR_221
Ginseng_radix_ing_38,TAR_75
Ginseng_radix_ing_38,TAR_126
Ginseng_radix_ing_38,TAR_272
Ginseng_radix_ing_38,TAR_211
Ginseng_radix_ing_38,TAR_290
Ginseng_radix_ing_38,TAR_350
Ginseng_radix_ing_24,TAR_90
Ginseng_radix_ing_24,TAR_41
Ginseng_radix_ing_24,TAR_313
Ginseng_radix_ing_24,TAR_446
Ginseng_radix_ing_24,TAR_196
Ginseng_radix_ing_80,TAR_255
Ginseng_radix_ing_80,TAR_468
Ginseng_radix_ing_80,TAR_299
Ginseng_radix_ing_80,TAR_74
Ginseng_radix_ing_80,TAR_119
Ginseng_radix_ing_80,TAR_237
Ginseng_radix_ing_82,TAR_236
Ginseng_radix_ing_82,TAR_131
Ginseng_radix_ing_82,TAR_342
Ginseng_radix_ing_82,TAR_5
Ginseng_radix_ing_82,TAR_461
Ginseng_radix_ing_82,TAR_412
Ginseng_radix_ing_82,TAR_239
Ginseng_radix_ing_37,TAR_81
Ginseng_radix_ing_37,TAR_38
