id,type,name
Erythrosis,Symptom,Erythrosis
Trismus,Symptom,Trismus
Vertigo Postural,Symptom,Vertigo Postural
Cold Hands Feet,Symptom,Cold Hands Feet
Oral Dyskinesia,Symptom,Oral Dyskinesia
Melancholia,Symptom,Melancholia
Thermal Energy,Symptom,Thermal Energy
Fistula Route,Symptom,Fistula Route
Laryngopharyngeal Dysaesthesia,Symptom,Laryngopharyngeal Dysaesthesia
Gingival Edema,Symptom,Gingival Edema
"Disorder Of Seventh Cranial Nerve, Nos",Symptom,"Disorder Of Seventh Cranial Nerve, Nos"
Testicle Swelling,Symptom,Testicle Swelling
Manic Reaction,Symptom,Manic Reaction
"Diplopias, Intermittent",Symptom,"Diplopias, Intermittent"
Anorexia,Symptom,Anorexia
Back Sore,Symptom,Back Sore
Gastric Ulcer Bleeding,Symptom,Gastric Ulcer Bleeding
Dyspnea,Symptom,Dyspnea
Erythrocytosis,Symptom,Erythrocytosis
Vitiligo,Symptom,Vitiligo
Decreased Appetite,Symptom,Decreased Appetite
Transitory Deafness,Symptom,Transitory Deafness
Gastric Disorder,Symptom,Gastric Disorder
Extremity Paresthesia,Symptom,Extremity Paresthesia
Lethargy,Symptom,Lethargy
Wound Infection,Symptom,Wound Infection
Quadriplegia,Symptom,Quadriplegia
Breast Disease,Symptom,Breast Disease
Calcium Pantothenate,Symptom,Calcium Pantothenate
Asthma Exacerbation Acute,Symptom,Asthma Exacerbation Acute
Bleeding Ulcer,Symptom,Bleeding Ulcer
Ciliary Spasm,Symptom,Ciliary Spasm
Muscle Tightness,Symptom,Muscle Tightness
Hearing Disorder,Symptom,Hearing Disorder
Eye Blood Shot,Symptom,Eye Blood Shot
Radiculopathy,Symptom,Radiculopathy
Sweating Decreased,Symptom,Sweating Decreased
Prolong Menstruation,Symptom,Prolong Menstruation
Abnormal Menstrual Cycle,Symptom,Abnormal Menstrual Cycle
Migratory Pain,Symptom,Migratory Pain
Seizures,Symptom,Seizures
Flank Pain,Symptom,Flank Pain
Hair Dryness,Symptom,Hair Dryness
Diabetes Mellitus,Symptom,Diabetes Mellitus
Pharyngitis,Symptom,Pharyngitis
Sweating Sickness,Symptom,Sweating Sickness
Proliferative Myositis,Symptom,Proliferative Myositis
Prickly Heat,Symptom,Prickly Heat
Impaired Visual Acuity,Symptom,Impaired Visual Acuity
Blood Prolactin Decreased,Symptom,Blood Prolactin Decreased
Cyst,Symptom,Cyst
Enterocele,Symptom,Enterocele
Placental Disorder,Symptom,Placental Disorder
Unspecified Acute Tympanitis,Symptom,Unspecified Acute Tympanitis
Haematotoxicity,Symptom,Haematotoxicity
Have Pain,Symptom,Have Pain
"Facial Neuropathies, Familial",Symptom,"Facial Neuropathies, Familial"
Obesity,Symptom,Obesity
Rheumatism,Symptom,Rheumatism
Neurotic Depression,Symptom,Neurotic Depression
Essential Hypertension,Symptom,Essential Hypertension
Pus,Symptom,Pus
Chronic Lumbago,Symptom,Chronic Lumbago
"Breast Disease, Endocrine",Symptom,"Breast Disease, Endocrine"
Hyperhidrosis,Symptom,Hyperhidrosis
Urination Frequency,Symptom,Urination Frequency
Dyslipidemia,Symptom,Dyslipidemia
Complete Deafness,Symptom,Complete Deafness
Contusion,Symptom,Contusion
Snake Bites,Symptom,Snake Bites
Per Vaginal Discharge,Symptom,Per Vaginal Discharge
Gastroenteritis,Symptom,Gastroenteritis
Change In Bowel Habits,Symptom,Change In Bowel Habits
Skin Abscess,Symptom,Skin Abscess
Liver Pain,Symptom,Liver Pain
Seizure(S) Somatosensory,Symptom,Seizure(S) Somatosensory
Waxy Flexibility,Symptom,Waxy Flexibility
Intrapulmonary Hemorrhage,Symptom,Intrapulmonary Hemorrhage
Furunculosis,Symptom,Furunculosis
Lower Extremity Paresthesia,Symptom,Lower Extremity Paresthesia
Gingival Swelling,Symptom,Gingival Swelling
Cholera,Symptom,Cholera
Abortion,Symptom,Abortion
Ligament Injury,Symptom,Ligament Injury
Snake Venom Causing Toxic Effect,Symptom,Snake Venom Causing Toxic Effect
Skin Ulcer(S),Symptom,Skin Ulcer(S)
Diagnosis Psychiatric,Symptom,Diagnosis Psychiatric
Anemic,Symptom,Anemic
Heaviness Of Head,Symptom,Heaviness Of Head
Vaginal Bleeding,Symptom,Vaginal Bleeding
Bronchiectasis,Symptom,Bronchiectasis
Progressive Aphasia,Symptom,Progressive Aphasia
Sensory Seizure,Symptom,Sensory Seizure
Arbovirus,Symptom,Arbovirus
Lung Disorder,Symptom,Lung Disorder
Cough Persistent,Symptom,Cough Persistent
Anthrax Disease,Symptom,Anthrax Disease
Iron Deficiency Anemia,Symptom,Iron Deficiency Anemia
Muscle Wasting,Symptom,Muscle Wasting
Nodule Subcutaneous,Symptom,Nodule Subcutaneous
Chest Wall Pain,Symptom,Chest Wall Pain
Yin Deficiency,Symptom,Yin Deficiency
Pterygium,Symptom,Pterygium
Eyelid Pain,Symptom,Eyelid Pain
To remove blood stasis,Efficacy,To remove blood stasis
Heying,Efficacy,Heying
Shugan,Efficacy,Shugan
Eliminate carbuncle,Efficacy,Eliminate carbuncle
Supplement,Efficacy,Supplement
Warm the lungs,Efficacy,Warm the lungs
Chase water,Efficacy,Chase water
Analgesia,Efficacy,Analgesia
Shengshi,Efficacy,Shengshi
Break gas,Efficacy,Break gas
Clear deficiency and heat,Efficacy,Clear deficiency and heat
Water utilization,Efficacy,Water utilization
Qingli,Efficacy,Qingli
Attack and accumulation,Efficacy,Attack and accumulation
Cool off,Efficacy,Cool off
Important town,Efficacy,Important town
Strengthen the spleen,Efficacy,Strengthen the spleen
Pass through,Efficacy,Pass through
Detoxify,Efficacy,Detoxify
In addition to fever,Efficacy,In addition to fever
Expelling wind and phlegm,Efficacy,Expelling wind and phlegm
Purge,Efficacy,Purge
Cleans the lungs,Efficacy,Cleans the lungs
Cool heart,Efficacy,Cool heart
To purify the liver,Efficacy,To purify the liver
Aromatic dehumidification,Efficacy,Aromatic dehumidification
Yijing,Efficacy,Yijing
Soothing the liver,Efficacy,Soothing the liver
Dingchuan,Efficacy,Dingchuan
Purulent,Efficacy,Purulent
Heat removal,Efficacy,Heat removal
Nourish the liver,Efficacy,Nourish the liver
Yin,Efficacy,Yin
Deworming,Efficacy,Deworming
Active,Efficacy,Active
Benefit the lungs,Efficacy,Benefit the lungs
Kanaka,Efficacy,Kanaka
Tongqiao,Efficacy,Tongqiao
Depletion,Efficacy,Depletion
Asthma,Efficacy,Asthma
Urinate,Efficacy,Urinate
Get rid of trouble,Efficacy,Get rid of trouble
Reality,Efficacy,Reality
Dispel the wind,Efficacy,Dispel the wind
To rot,Efficacy,To rot
Nourish blood,Efficacy,Nourish blood
Solution table,Efficacy,Solution table
Ufa,Efficacy,Ufa
Qi,Efficacy,Qi
Tonic bone marrow,Efficacy,Tonic bone marrow
Hemostasis,Efficacy,Hemostasis
Strong heart,Efficacy,Strong heart
Cool blood,Efficacy,Cool blood
Treatment of ringworm,Efficacy,Treatment of ringworm
Sanyu,Efficacy,Sanyu
Vent evil,Efficacy,Vent evil
Detoxification,Efficacy,Detoxification
Dampness,Efficacy,Dampness
Warm the kidney,Efficacy,Warm the kidney
Relieve eye pain,Efficacy,Relieve eye pain
Soothe the nerves,Efficacy,Soothe the nerves
Yellowing,Efficacy,Yellowing
Dehumidification,Efficacy,Dehumidification
Dampness and heat,Efficacy,Dampness and heat
Attack product,Efficacy,Attack product
Stop bleeding,Efficacy,Stop bleeding
Nourish the spleen,Efficacy,Nourish the spleen
nausea,Efficacy,nausea
Treat traumatic bleeding,Efficacy,Treat traumatic bleeding
Venting heat,Efficacy,Venting heat
Yiqi,Efficacy,Yiqi
Clear leader,Efficacy,Clear leader
Surely shocked,Efficacy,Surely shocked
Yiyin,Efficacy,Yiyin
Damp heat,Efficacy,Damp heat
Nourish yin,Efficacy,Nourish yin
Break up,Efficacy,Break up
Bone,Efficacy,Bone
Qianyang,Efficacy,Qianyang
Kill lice,Efficacy,Kill lice
Pain relief,Efficacy,Pain relief
Degenerative fever,Efficacy,Degenerative fever
Stop leaking,Efficacy,Stop leaking
Gas,Efficacy,Gas
i my crystal blood,Efficacy,i my crystal blood
Warm lungs,Efficacy,Warm lungs
Flash point,Efficacy,Flash point
Filling,Efficacy,Filling
Opening and closing,Efficacy,Opening and closing
Wetting,Efficacy,Wetting
Wake up the spleen,Efficacy,Wake up the spleen
Pure heart,Efficacy,Pure heart
Run intestines,Efficacy,Run intestines
Chu Bi,Efficacy,Chu Bi
Phlegm,Efficacy,Phlegm
Invigorate,Efficacy,Invigorate
Soufeng,Efficacy,Soufeng
Li Qiao,Efficacy,Li Qiao
Solid watch,Efficacy,Solid watch
Rejuvenate the stomach,Efficacy,Rejuvenate the stomach
Antitussive,Efficacy,Antitussive
Dissipate,Efficacy,Dissipate
stomachic,Efficacy,stomachic
Help Yang,Efficacy,Help Yang
Replenish,Efficacy,Replenish
Harmony,Efficacy,Harmony
Sterilization,Efficacy,Sterilization
Quench thirst,Efficacy,Quench thirst
Zhenxin,Efficacy,Zhenxin
Anti-inflammatory,Efficacy,Anti-inflammatory
Diabetes,Efficacy,Diabetes
Cool liver,Efficacy,Cool liver
Fixed tire,Efficacy,Fixed tire
Astringent intestines,Efficacy,Astringent intestines
Silt,Efficacy,Silt
Stop cough,Efficacy,Stop cough
Tonic,Efficacy,Tonic
Perforated,Efficacy,Perforated
Elimination of galls,Efficacy,Elimination of galls
Laxative,Efficacy,Laxative
Zhuang Yuanyang,Efficacy,Zhuang Yuanyang
Slippery bowel,Efficacy,Slippery bowel
Resolve phlegm,Efficacy,Resolve phlegm
Nourish the heart,Efficacy,Nourish the heart
Analgesic,Efficacy,Analgesic
Retreat,Efficacy,Retreat
Liyan,Efficacy,Liyan
Hold sweat,Efficacy,Hold sweat
Rescue,Efficacy,Rescue
Detumescence,Efficacy,Detumescence
Tongluo,Efficacy,Tongluo
Gallbladder,Efficacy,Gallbladder
Anti-spot,Efficacy,Anti-spot
Dispel cold,Efficacy,Dispel cold
Spitting out,Efficacy,Spitting out
Antipyretic,Efficacy,Antipyretic
Line stagnation,Efficacy,Line stagnation
Remove blood stasis,Efficacy,Remove blood stasis
Aromatization,Efficacy,Aromatization
Corrosion,Efficacy,Corrosion
Eyesight,Efficacy,Eyesight
disinfect,Efficacy,disinfect
Photo,Efficacy,Photo
Ignite down,Efficacy,Ignite down
Cleanse the intestines,Efficacy,Cleanse the intestines
Tonglin,Efficacy,Tonglin
Expectorant,Efficacy,Expectorant
Pitfall,Efficacy,Pitfall
Turbidity,Efficacy,Turbidity
Tongyang,Efficacy,Tongyang
Puzzle,Efficacy,Puzzle
Fumai,Efficacy,Fumai
Challenge,Efficacy,Challenge
Blood run,Efficacy,Blood run
Consignment,Efficacy,Consignment
Shengjin,Efficacy,Shengjin
Tune in,Efficacy,Tune in
Stun,Efficacy,Stun
Impotence,Efficacy,Impotence
Warm the liver,Efficacy,Warm the liver
Soft,Efficacy,Soft
Anti-jaundice,Efficacy,Anti-jaundice
Muscle growth,Efficacy,Muscle growth
Urinary contraction,Efficacy,Urinary contraction
Germination,Efficacy,Germination
Antipruritic,Efficacy,Antipruritic
Nourish the stomach,Efficacy,Nourish the stomach
Wide chest,Efficacy,Wide chest
Reduce swelling,Efficacy,Reduce swelling
Stop convulsions,Efficacy,Stop convulsions
An round,Efficacy,An round
Diarrhea cold accumulation,Efficacy,Diarrhea cold accumulation
Invigorate blood,Efficacy,Invigorate blood
Extinguishing,Efficacy,Extinguishing
Warm the spleen,Efficacy,Warm the spleen
Purging fire,Efficacy,Purging fire
Xuanfei,Efficacy,Xuanfei
Desteaming,Efficacy,Desteaming
Antiseptic,Efficacy,Antiseptic
Diuretic,Efficacy,Diuretic
Dispel the wind and chill,Efficacy,Dispel the wind and chill
Sharp joints,Efficacy,Sharp joints
Fill the fire,Efficacy,Fill the fire
Chemical food,Efficacy,Chemical food
Reconcile the camp and guard,Efficacy,Reconcile the camp and guard
Li Qi,Efficacy,Li Qi
Disperse the wind,Efficacy,Disperse the wind
Sore,Efficacy,Sore
Chasing evil,Efficacy,Chasing evil
Clever,Efficacy,Clever
Antiperspirant,Efficacy,Antiperspirant
Inverse reduction,Efficacy,Inverse reduction
Cut malaria,Efficacy,Cut malaria
benefit,Efficacy,benefit
Acid production,Efficacy,Acid production
Anti-vomiting,Efficacy,Anti-vomiting
Pinggan,Efficacy,Pinggan
Stop band,Efficacy,Stop band
Chasing the wind,Efficacy,Chasing the wind
Fill the heart,Efficacy,Fill the heart
Insecticide,Efficacy,Insecticide
Xuan Yu,Efficacy,Xuan Yu
Fast diaphragm,Efficacy,Fast diaphragm
Zhuyu,Efficacy,Zhuyu
Broken blood,Efficacy,Broken blood
Appetizer,Efficacy,Appetizer
Extinguish the wind,Efficacy,Extinguish the wind
Tongmai,Efficacy,Tongmai
Reconcile all medicines,Efficacy,Reconcile all medicines
Open knot,Efficacy,Open knot
Nasal orifice,Efficacy,Nasal orifice
Urgent,Efficacy,Urgent
Chancre fever,Efficacy,Chancre fever
Huiyang,Efficacy,Huiyang
Huayu,Efficacy,Huayu
Untie muscles,Efficacy,Untie muscles
Social phlegm,Efficacy,Social phlegm
Sluggish,Efficacy,Sluggish
Hygroscopic,Efficacy,Hygroscopic
anesthesia,Efficacy,anesthesia
Nourish the lungs,Efficacy,Nourish the lungs
Ning Xin,Efficacy,Ning Xin
Reduce fire,Efficacy,Reduce fire
Exhaust,Efficacy,Exhaust
Fetus,Efficacy,Fetus
Urgency,Efficacy,Urgency
Raise Yang Qi,Efficacy,Raise Yang Qi
Gushen,Efficacy,Gushen
Water elimination,Efficacy,Water elimination
Tonifying the kidney,Efficacy,Tonifying the kidney
Chancre,Efficacy,Chancre
Blood stasis,Efficacy,Blood stasis
Breastfeeding,Efficacy,Breastfeeding
Gyozui,Efficacy,Gyozui
Strong bones,Efficacy,Strong bones
Resuscitate,Efficacy,Resuscitate
Drink by drink,Efficacy,Drink by drink
Stop dysentery,Efficacy,Stop dysentery
Rot,Efficacy,Rot
Soothe the liver,Efficacy,Soothe the liver
Get angry,Efficacy,Get angry
Digestion,Efficacy,Digestion
Solid off,Efficacy,Solid off
convergence,Efficacy,convergence
Chemical product,Efficacy,Chemical product
De rheumatism,Efficacy,De rheumatism
Astringent,Efficacy,Astringent
Menstruation,Efficacy,Menstruation
Blood intake,Efficacy,Blood intake
Qingshu,Efficacy,Qingshu
Clear heat,Efficacy,Clear heat
Sekkotsuin,Efficacy,Sekkotsuin
Relieve heat,Efficacy,Relieve heat
Publish,Efficacy,Publish
Dissipate wind heat,Efficacy,Dissipate wind heat
Heat dissipation,Efficacy,Heat dissipation
Soothing wind,Efficacy,Soothing wind
Kaibi,Efficacy,Kaibi
Fill in,Efficacy,Fill in
Nai Qi,Efficacy,Nai Qi
Treat blood in the stool,Efficacy,Treat blood in the stool
Eliminate blood stasis,Efficacy,Eliminate blood stasis
Elimination of symptoms,Efficacy,Elimination of symptoms
Thick intestine,Efficacy,Thick intestine
Treat snake and insect bites,Efficacy,Treat snake and insect bites
And stomach,Efficacy,And stomach
Constrict the lungs,Efficacy,Constrict the lungs
Libi,Efficacy,Libi
Strong tendons,Efficacy,Strong tendons
Erosion sore,Efficacy,Erosion sore
Breast milk,Efficacy,Breast milk
Lower breath,Efficacy,Lower breath
And blood,Efficacy,And blood
Anti-swelling,Efficacy,Anti-swelling
sweat,Efficacy,sweat
Shujin,Efficacy,Shujin
Kaoru,Efficacy,Kaoru
Stop,Efficacy,Stop
Disperse ruffian,Efficacy,Disperse ruffian
Clear the fire,Efficacy,Clear the fire
Liver cleansing,Efficacy,Liver cleansing
Milk back,Efficacy,Milk back
Benefit stomach,Efficacy,Benefit stomach
Eliminate phlegm,Efficacy,Eliminate phlegm
Solid,Efficacy,Solid
Disperse,Efficacy,Disperse
Susuji,Efficacy,Susuji
Nourish the kidney,Efficacy,Nourish the kidney
Wenjing,Efficacy,Wenjing
Moisturize,Efficacy,Moisturize
Heat up,Efficacy,Heat up
Wanaka,Efficacy,Wanaka
Treatment of sores,Efficacy,Treatment of sores
Lag,Efficacy,Lag
Wenzhong,Efficacy,Wenzhong
Solid essence,Efficacy,Solid essence
Tune blood,Efficacy,Tune blood
Ex-full,Efficacy,Ex-full
Pit cancer,Efficacy,Pit cancer
Scatter blood,Efficacy,Scatter blood
Robbery,Efficacy,Robbery
Warm palace,Efficacy,Warm palace
Emollient,Efficacy,Emollient
Pi Hui,Efficacy,Pi Hui
Antidiarrheal,Efficacy,Antidiarrheal
Buck,Efficacy,Buck
Solid off Healthy waist and feet,Efficacy,Solid off Healthy waist and feet
Blood collapse,Efficacy,Blood collapse
Open depressed,Efficacy,Open depressed
Make up,Efficacy,Make up
Lead lag,Efficacy,Lead lag
Wake up,Efficacy,Wake up
Stool,Efficacy,Stool
Antispasmodic,Efficacy,Antispasmodic
Break blood stasis,Efficacy,Break blood stasis
depression,Disease,depression
major depressive disorder,Disease,major depressive disorder
post-stroke depression,Disease,post-stroke depression
postpartum depression,Disease,postpartum depression
acupuncture,Intervention,acupuncture
human,Species,human
anxiety,Adverse_event,anxiety
insomnia,Adverse_event,insomnia
systematic review,Evidence,systematic review
network meta-analysis,Evidence,network meta-analysis
clinical trial,Evidence,clinical trial
bayesian network meta-analysis,Evidence,bayesian network meta-analysis
repetitive transcranial magnetic stimulation,Intervention,repetitive transcranial magnetic stimulation
hopelessness,Symptom,hopelessness
st36,Acupoint,st36
prefrontal cortex,Brain_region,prefrontal cortex
sucrose preference,Experiment_indicator,sucrose preference
tail suspension test,Experiment_indicator,tail suspension test
electroacupuncture,Intervention,electroacupuncture
fluoxetine,Pharmacology,fluoxetine
astrocyte,Species,astrocyte
mice,Species,mice
meta-analysis,Evidence,meta-analysis
hippocampus,Brain_region,hippocampus
amygdala,Brain_region,amygdala
il-1β,Cytokine,il-1β
controlled clinical trial,Evidence,controlled clinical trial
tnf,Gene,tnf
ht7,Acupoint,ht7
pc6,Acupoint,pc6
sp6,Acupoint,sp6
lr3,Acupoint,lr3
somnolence,Adverse_event,somnolence
striatum,Brain_region,striatum
cerebellum,Brain_region,cerebellum
randomized controlled trial,Evidence,randomized controlled trial
intradermal acupuncture,Intervention,intradermal acupuncture
serotonin,Neurotransmitter,serotonin
hamd-17,Scale,hamd-17
fmri,Evidence,fmri
paeoniflorin,Ingredient,paeoniflorin
hypericin,Ingredient,hypericin
rats,Species,rats
bdnf,Gene,bdnf
glutamate,Neurotransmitter,glutamate
pilot study,Evidence,pilot study
whodas 2.0,Scale,whodas 2.0
phq-9,Scale,phq-9
patient,Species,patient
literature review,Evidence,literature review
narrative review,Evidence,narrative review
gv20,Acupoint,gv20
16s rrna sequencing,Evidence,16s rrna sequencing
metabolomics,Evidence,metabolomics
data mining,Evidence,data mining
manual acupuncture,Intervention,manual acupuncture
jiuwei zhenxin granules,Formula,jiuwei zhenxin granules
patch,Administration,patch
addiction,Adverse_event,addiction
rabbit,Species,rabbit
mood disorder,Disease,mood disorder
moxibustion,Intervention,moxibustion
cognitive behavioral therapy,Intervention,cognitive behavioral therapy
cortisol,Neurotransmitter,cortisol
sadness,Symptom,sadness
loss of interest,Symptom,loss of interest
decoction,Administration,decoction
network pharmacology,Evidence,network pharmacology
xiaochaihu decoction,Formula,xiaochaihu decoction
regulating qi,Tcm_therapy,regulating qi
laser acupuncture,Intervention,laser acupuncture
ham-d,Scale,ham-d
weakness,Symptom,weakness
capsule,Administration,capsule
venlafaxine,Pharmacology,venlafaxine
perimenopausal depression,Disease,perimenopausal depression
ca1 region,Brain_region,ca1 region
corticosterone,Neurotransmitter,corticosterone
depressive disorder,Disease,depressive disorder
il-10,Cytokine,il-10
il-6,Cytokine,il-6
protocol,Evidence,protocol
5-ht,Neurotransmitter,5-ht
dopamine,Neurotransmitter,dopamine
da,Neurotransmitter,da
neural stem cell,Species,neural stem cell
rat,Species,rat
hypothalamus,Brain_region,hypothalamus
epds,Scale,epds
basic research,Evidence,basic research
nlrp3,Gene,nlrp3
acupoint catgut embedding,Intervention,acupoint catgut embedding
calcium signaling pathway,Pathway,calcium signaling pathway
p2x7r,Target,p2x7r
subthreshold depression,Disease,subthreshold depression
tuina,Intervention,tuina
scoping review,Evidence,scoping review
baweixiaoyaosan,Formula,baweixiaoyaosan
jun,Target,jun
qigong,Intervention,qigong
worry,Symptom,worry
sds,Scale,sds
sas,Scale,sas
fecal microbiota transplantation,Intervention,fecal microbiota transplantation
machine learning,Evidence,machine learning
max,Target,max
bl18,Acupoint,bl18
hematoma,Adverse_event,hematoma
open field test,Experiment_indicator,open field test
pill,Administration,pill
qualitative study,Evidence,qualitative study
microglia,Species,microglia
anhedonia,Symptom,anhedonia
text mining,Evidence,text mining
flow cytometry,Evidence,flow cytometry
stat3,Target,stat3
gsk3β,Target,gsk3β
tnf-α,Cytokine,tnf-α
immunofluorescence,Evidence,immunofluorescence
elisa,Evidence,elisa
il6,Gene,il6
creb,Gene,creb
ne,Neurotransmitter,ne
mouse,Species,mouse
pde4d,Target,pde4d
il-17,Cytokine,il-17
cancer-related depression,Disease,cancer-related depression
western blot,Evidence,western blot
qrt-pcr,Evidence,qrt-pcr
molecular docking,Evidence,molecular docking
saikosaponin a,Ingredient,saikosaponin a
saikosaponin c,Ingredient,saikosaponin c
saikosaponin d,Ingredient,saikosaponin d
multi-omics,Evidence,multi-omics
xiaoyao san,Formula,xiaoyao san
hmox1,Target,hmox1
gpx4,Target,gpx4
sweating,Adverse_event,sweating
danzhi xiaoyao san,Formula,danzhi xiaoyao san
liver qi stagnation,Syndrome,liver qi stagnation
blood deficiency,Syndrome,blood deficiency
powder,Administration,powder
akt1,Gene,akt1
mapk1,Gene,mapk1
erk1,Gene,erk1
senkyunolide a,Ingredient,senkyunolide a
atractylenolide iii,Ingredient,atractylenolide iii
erk1/2,Target,erk1/2
guipi tang,Formula,guipi tang
bcl2,Target,bcl2
jnk,Target,jnk
food intake,Experiment_indicator,food intake
placebo-controlled trial,Evidence,placebo-controlled trial
quercetin,Ingredient,quercetin
luteolin,Ingredient,luteolin
soothing liver,Tcm_therapy,soothing liver
invigorating spleen,Tcm_therapy,invigorating spleen
clearing heat,Tcm_therapy,clearing heat
acth,Neurotransmitter,acth
rage signaling pathway,Pathway,rage signaling pathway
hif-1 signaling pathway,Pathway,hif-1 signaling pathway
gsdmd,Target,gsdmd
forced swim test,Experiment_indicator,forced swim test
nf-κb signaling pathway,Pathway,nf-κb signaling pathway
atractylenolide i,Ingredient,atractylenolide i
ferulic acid,Ingredient,ferulic acid
kaempferol,Ingredient,kaempferol
atractylenolide ii,Ingredient,atractylenolide ii
z-ligustilide,Ingredient,z-ligustilide
glycyrrhizic acid,Ingredient,glycyrrhizic acid
microglial cell,Species,microglial cell
stigmasterol,Ingredient,stigmasterol
norepinephrine,Neurotransmitter,norepinephrine
pik3r1,Target,pik3r1
mapk3,Target,mapk3
ligustilide,Ingredient,ligustilide
albiflorin,Ingredient,albiflorin
liquiritin,Ingredient,liquiritin
tension,Symptom,tension
chaihu shugan san,Formula,chaihu shugan san
naringin,Ingredient,naringin
naringenin,Ingredient,naringenin
paroxetine,Pharmacology,paroxetine
doxepin,Pharmacology,doxepin
intragastric administration,Administration,intragastric administration
ganmai dazao tang,Formula,ganmai dazao tang
mendelian randomization,Evidence,mendelian randomization
amitriptyline,Pharmacology,amitriptyline
locomotor activity,Experiment_indicator,locomotor activity
imipramine,Pharmacology,imipramine
Angelicae sinensis radix,Herb,Angelicae sinensis radix
danggui shaoyao san,Formula,danggui shaoyao san
il-18,Cytokine,il-18
transcriptomics,Evidence,transcriptomics
chlorogenic acid,Ingredient,chlorogenic acid
adrenocorticotropic hormone,Neurotransmitter,adrenocorticotropic hormone
jnk signaling pathway,Pathway,jnk signaling pathway
zebrafish,Species,zebrafish
relieving depression,Tcm_therapy,relieving depression
locus coeruleus,Brain_region,locus coeruleus
psychomotor retardation,Symptom,psychomotor retardation
proteomics,Evidence,proteomics
mtor,Gene,mtor
vegfa,Gene,vegfa
bioinformatics analysis,Evidence,bioinformatics analysis
trkb,Gene,trkb
bax,Target,bax
drd2,Gene,drd2
sirt1,Target,sirt1
foxo1,Target,foxo1
irritability,Symptom,irritability
weight gain,Adverse_event,weight gain
gaba,Neurotransmitter,gaba
acetylcholine,Neurotransmitter,acetylcholine
chinese herbal formula,Intervention,chinese herbal formula
granule,Administration,granule
metagenomics,Evidence,metagenomics
yueju wan,Formula,yueju wan
xingnao jieyu decoction,Formula,xingnao jieyu decoction
alprazolam,Pharmacology,alprazolam
escitalopram,Pharmacology,escitalopram
sertraline,Pharmacology,sertraline
hamd,Scale,hamd
sini san,Formula,sini san
glycyrrhetinic acid,Ingredient,glycyrrhetinic acid
qi stagnation,Syndrome,qi stagnation
spleen deficiency,Syndrome,spleen deficiency
nourishing blood,Tcm_therapy,nourishing blood
social interaction test,Experiment_indicator,social interaction test
elevated plus maze,Experiment_indicator,elevated plus maze
adiponectin,Neurotransmitter,adiponectin
tlr4,Gene,tlr4
cell line,Species,cell line
hesperetin,Ingredient,hesperetin
nobiletin,Ingredient,nobiletin
mapk14,Target,mapk14
ghrelin,Neurotransmitter,ghrelin
crh,Neurotransmitter,crh
oral administration,Administration,oral administration
pharmacokinetic study,Evidence,pharmacokinetic study
co-immunoprecipitation,Evidence,co-immunoprecipitation
dentate gyrus,Brain_region,dentate gyrus
aromatherapy,Intervention,aromatherapy
casp3,Target,casp3
rela,Target,rela
Glycyrrhizae radix,Herb,Glycyrrhizae radix
dyspepsia,Adverse_event,dyspepsia
liver depression and spleen deficiency,Syndrome,liver depression and spleen deficiency
y-maze test,Experiment_indicator,y-maze test
erk-creb signaling pathway,Pathway,erk-creb signaling pathway
injection,Administration,injection
microdialysis,Evidence,microdialysis
hesperidin,Ingredient,hesperidin
kmo,Target,kmo
vasopressin,Neurotransmitter,vasopressin
eeg,Evidence,eeg
saikosaponin b2,Ingredient,saikosaponin b2
sinisan,Formula,sinisan
rutin,Ingredient,rutin
puerarin,Ingredient,puerarin
Pinelliae rhizoma,Herb,Pinelliae rhizoma
primary neuron,Species,primary neuron
xiaoyao pill,Formula,xiaoyao pill
mapk signaling pathway,Pathway,mapk signaling pathway
myc,Target,myc
nrf2/ho-1 signaling pathway,Pathway,nrf2/ho-1 signaling pathway
hippocampal neuron,Species,hippocampal neuron
keap1,Target,keap1
Chuanxiong rhizoma,Herb,Chuanxiong rhizoma
blood stasis,Syndrome,blood stasis
thalamus,Brain_region,thalamus
Ziziphi spinosae semen,Herb,Ziziphi spinosae semen
berberine,Ingredient,berberine
intraperitoneal injection,Administration,intraperitoneal injection
cetsa,Evidence,cetsa
ca3 region,Brain_region,ca3 region
baicalin,Ingredient,baicalin
baicalein,Ingredient,baicalein
wogonin,Ingredient,wogonin
adolescent depression,Disease,adolescent depression
cat,Target,cat
chest pain,Symptom,chest pain
relieving pain,Tcm_therapy,relieving pain
sert,Gene,sert
xenopus,Species,xenopus
wogonoside,Ingredient,wogonoside
cryptotanshinone,Ingredient,cryptotanshinone
fos,Target,fos
formononetin,Ingredient,formononetin
jak2,Target,jak2
ginsenoside rb1,Ingredient,ginsenoside rb1
epinephrine,Neurotransmitter,epinephrine
camp signaling pathway,Pathway,camp signaling pathway
creb1,Target,creb1
salvianolic acid b,Ingredient,salvianolic acid b
ptgs2,Gene,ptgs2
opening orifices,Tcm_therapy,opening orifices
palpitation,Adverse_event,palpitation
hepg2 cell,Species,hepg2 cell
tp53,Gene,tp53
beta-sitosterol,Ingredient,beta-sitosterol
curcumin,Ingredient,curcumin
body weight change,Experiment_indicator,body weight change
surface plasmon resonance,Evidence,surface plasmon resonance
pik3ca,Target,pik3ca
dizziness,Adverse_event,dizziness
